Location_ID,สาขา,ชื่อสถานที่,lat(เติม),lon(เติม),เบอร์โทร(เติม),ลิงก์แมพ
8936a696-6870-4dac-8546-852516f85365,SKN,บจก.สิตา-ชา สาขาแยกเมืองปทุม,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%B4%E0%B8%95%E0%B8%B2-%E0%B8%8A%E0%B8%B2%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%2038%E0%B8%96.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E
84797244-e66c-47e8-82a1-d06fa7d1cb4d,SKN,บจก.อาร์ ที พี ดอทคอม สาขาธัญบุรีคลองสอง,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%20%E0%B8%97%E0%B8%B5%20%E0%B8%9E%E0%B8%B5%20%E0%B8%94%E0%B8%AD%E0%B8%97%E0%B8%84%E0%B8%AD%E0%B8%A1%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%98%E0%B8%B1%E0%B8%8D%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%AD%E0%B8%87%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8815%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81
1a94930d-4103-4ce1-856f-46d07c2f8da4,SKN,บจก.เอเชียไทย เทรดดิ้ง(2020),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%AD%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B9%84%E0%B8%97%E0%B8%A2%20%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87%282020%29%2050/1852%E0%B8%A1.5
f27f7d19-6a53-4a52-94bd-c709118506af,SKN,บจก.แอนนิมอล เฮ้าส์ 789 สาขามาบเตย,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%A5%20%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C%20789%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%9A%E0%B9%80%E0%B8%95%E0%B8%A2%20529%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%881
2fd03429-8ed7-43a1-84d6-24cb854291b0,SKN,บจก.แอลเอดี อิมพอร์ต เอ็กซ์พอร์ต,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B9%80%E0%B8%AD%E0%B8%94%E0%B8%B5%20%E0%B8%AD%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%20%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%81%E0%B8%8B%E0%B9%8C%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88148/35%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%881
fa499a73-cc23-4801-be8f-ef7eea3d6640,SKN,บจก.โอกะเนะ กรุ๊ป 789 สาขา ชัยพฤกษ์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%99%E0%B8%B0%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20789%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%2090/1%E0%B8%96.%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C
e3e665d4-c056-4a64-99c3-48f207b8390a,SKN,บจก.โอกะเนะ กรุ๊ป 789 สาขา บางบัวทอง,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%99%E0%B8%B0%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20789%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%97%E0%B8%AD%E0%B8%87%2065/8%E0%B8%A1.2
a47e7ff4-606b-4ad1-8e77-6b4da1eeb6f1,SKN,บจก.โอกะเนะ กรุ๊ป 789 สาขา ราชพฤกษ์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%99%E0%B8%B0%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20789%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8855/58%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C
ae0f6941-58b4-4f1f-8cee-cc10a61602c0,SKN,บจก.โอกะเนะ กรุ๊ป สาขา สะพานเจษฎาบดินทร์,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%99%E0%B8%B0%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%88%E0%B8%A9%E0%B8%8E%E0%B8%B2%E0%B8%9A%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%205050
63ea15df-3558-4f68-92c5-1a70581ac521,SKN,บจก.โอนิ เพ็ทช็อป สาขา บึงคำพร้อย,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AD%E0%B8%99%E0%B8%B4%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%9A%E0%B8%B6%E0%B8%87%E0%B8%84%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%2031/71%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8817%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%88
16d6fd86-1b7d-4dee-aa86-7eed73b0ab86,SKN,บจก.โฮม โปรดักส์ เซ็นเตอร์ สาขาบางบัวทอง,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AE%E0%B8%A1%20%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%94%E0%B8%B1%E0%B8%81%E0%B8%AA%E0%B9%8C%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%97%E0%B8%AD%E0%B8%87%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88125%E0%B8%A1.6
ea15e9f1-7fc1-460c-896a-c16c9ec07a2b,SKN,บจก.โฮม โปรดักส์ เซ็นเตอร์ สาขาภูเก็ต (ฉลอง),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%AE%E0%B8%A1%20%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%94%E0%B8%B1%E0%B8%81%E0%B8%AA%E0%B9%8C%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%20%28%E0%B8%89%E0%B8%A5%E0%B8%AD%E0%B8%87%29%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8861/10%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%8810
d9d8c949-ced5-48b0-9040-26f0dea5413b,SKN,บราวนี่ เพ็ทมาร์ท สาขาเอสโซ่คลองขุด 8,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B9%82%E0%B8%8B%E0%B9%88%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%B8%E0%B8%94%208%20689/1%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%882
62f2c00d-ea61-458a-aca4-1326b0ccda67,SKN,บราวนี่เพ็ทมาร์ท สาขา ม.ราม2,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A1.%E0%B8%A3%E0%B8%B2%E0%B8%A12%2042/16-17%E0%B8%A1.14%E0%B8%8B.%E0%B8%88%E0%B8%A3%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%96.%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%94
572ff586-be28-4d15-9612-ce41d68ab66f,SKN,บริบูรณ์เพ็ทช็อป,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88228
36abc52d-b4af-4069-851b-c4c7fb679040,SKN,บริษัท 1688 เพ็ทช็อป สมุทรปราการ จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%201688%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88289/33%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%882
5b1eb696-5560-4469-91e9-d9a9101cfe05,SKN,บริษัท กรีน เพ็ทส์ ช็อป จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8819/95%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%887
59d9d9f4-9f4d-4db4-bd6f-5e6941b83dd6,SKN,บริษัท กิตติศักดิ์ เพ็ทมาร์ท จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%207%2C1
3084a917-811f-4577-a238-66e618e54374,SKN,บริษัท ด็อกกี้ ฮาร์ท จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%94%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B8%81%E0%B8%B5%E0%B9%89%20%E0%B8%AE%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%2055/15
8d64f9cd-26b3-4018-b24f-a4236bff18c1,SKN,บริษัท เดอะ คอมมอน เพ็ทส์ จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%20%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%2025/141%E0%B8%A1.2
055559fb-01f6-4966-ba5e-745c14f5000e,SKN,บริษัท เดอะ เพ็ท ไอ แอม จำกัด,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%20%E0%B9%84%E0%B8%AD%20%E0%B9%81%E0%B8%AD%E0%B8%A1%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8855/2-3
ac52343a-6e74-4a8b-be21-5d1dc0dbcd64,SKN,บริษัท บราวนี่ 168 กรุ๊ป จำกัด(สาขา 1),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%20168%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%201%29%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88181/36%E0%B8%A1.2
08af36ba-e185-40db-9d0e-48bb879fca6e,SKN,บริษัท บราวนี่ เพ็ทมาร์ท จำกัด (สำนักงานใหญ่),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%28%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%29%20557/9%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%881
4b7dac83-07ce-4512-9ff7-9d874b6ad22a,SKN,บริษัท บราวนี่ อินเตอร์เพ็ทส์ จำกัด (สำนักงานใหญ่),,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%28%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%29%2042/16-18%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8814
a1289c4d-c6ea-4d2d-ba06-042f9b37fbbe,SKN,บริษัท บราวนี่ อินเตอร์เพ็ทส์ จำกัด สาขา 2,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%202%2042/16-18%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8814
9769ee1b-fb5f-4db0-a0a3-fdb52223e59d,SKN,บริษัท บัวจันทร์ กรุ๊ป จำกัด สาขาที่ 00004,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%2000004%20PL10-001%2CPE01-001%2CPE01-002%2CPE01-003%2CPE01-004%2CPE01-005%2CPE01-006%2C%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%889
b0743792-d65c-490b-9307-d4380f5e8328,SKN,บริษัท บัวจันทร์ กรุ๊ป จำกัด สาขาที่ 00005,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%2000005%20111/1311%2C111/1312%2C111/1314%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%881
6205c3ea-46d3-467e-8ca2-24bcae4fa118,SKN,บริษัท บัวจันทร์ กรุ๊ป จำกัด สาขาที่ 00010,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%2000010%20121%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88C4%2CC5%E0%B9%81%E0%B8%A5%E0%B8%B0C6%E0%B8%9B%E0%B8%B1%E0%B9%8A%E0%B8%A1%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%A7%E0%B8%A2%E0%B8%A1.3
eef112fb-dce5-4542-a320-03203a67c643,SKN,บริษัท บัวจันทร์ กรุ๊ป จำกัด สาขาที่ 00012,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%2000012%20159%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%889%2C10%2C11%E0%B8%9B%E0%B8%B1%E0%B9%8A%E0%B8%A1%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%97%E0%B9%87%E0%B8%81%E0%B8%8B%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%AA%E0%B8%A7%E0%B8%B2%E0%B8%A2%E0%B8%A1.5
344d3a2e-400f-4b8d-8706-83a294ab0360,SKN,บริษัท บัวจันทร์ กรุ๊ป จำกัด สาขาที่ 00013,,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%2000013%20187/15%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%84D6-D8%E0%B8%9B%E0%B8%B1%E0%B9%8A%E0%B8%A1%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9E%E0%B8%B8%E0%B8%98%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5%E0%B8%AA%E0%B8%B2%E0%B8%A24%E0%B8%A1.7
